id,home_quality,home_sqft,garage_cars,home_age,yr_remod,full_bath,masonry_veneer_area,total_rooms_above_ground,neighborhood,home_type,sale_price
549,6,3206.0,2.0,19,1991,2,0.0,5,SawyerW,1 Story PUD,145000
243,5,3052.0,2.0,46,1964,2,0.0,5,Edwards,Newer 1 Story,114000
1697,8,4803.0,3.0,1,2006,2,375.0,9,NridgHt,Newer 1 Story,395000
2365,6,2057.0,2.0,33,1973,1,514.0,6,BrDale,2 Story PUD,105500
310,8,3706.0,3.0,12,1999,2,0.0,8,Mitchel,Newer 2 Story,254900
1961,5,2459.0,1.0,57,1950,1,0.0,6,NAmes,Newer 1 Story,102000
849,7,3406.0,2.0,8,2001,2,0.0,6,CollgCr,Newer 2 Story,230000
2018,5,2632.0,1.0,87,2004,1,0.0,8,BrkSide,Older 2 Story,137500
1328,5,2439.0,1.0,80,1983,1,0.0,5,BrkSide,Older 1 Story,138000
801,6,2434.0,2.0,26,1983,1,100.0,5,SawyerW,Split or Multi-Level,156500
400,4,2191.0,2.0,39,1970,1,0.0,5,NAmes,Newer 1 Story,124500
1650,7,3311.0,2.0,30,1977,2,0.0,8,NWAmes,Newer 2 Story,190000
1084,7,2920.0,2.0,1,2007,2,16.0,6,Blmngtn,Newer 1 Story,159895
2496,5,1824.0,0.0,42,1964,1,0.0,6,Sawyer,Newer 1 Story,124000
220,5,3312.0,2.0,53,1996,1,180.0,5,Sawyer,Newer 1 Story,121500
1254,5,4132.0,2.0,51,1957,2,0.0,9,NAmes,Duplex,146000
1443,7,3377.0,2.0,8,2001,2,0.0,6,CollgCr,Newer 2 Story,235000
2885,8,3765.0,2.0,2,2005,2,186.0,5,Crawfor,1 Story PUD,300000
2920,4,1638.0,0.0,36,1970,1,0.0,5,MeadowV,2 Story PUD,90500
848,7,3690.0,2.0,7,2002,2,110.0,6,CollgCr,Newer 1 Story,227000
2158,8,3164.0,2.0,8,2000,1,158.0,5,CollgCr,Newer 1 Story,246900
1555,4,1719.0,1.0,113,1950,1,0.0,6,IDOTRR,Older 2 Story,89000
278,4,2344.0,2.0,62,1950,1,0.0,5,Edwards,1.5 Story Finished,64000
2522,8,2936.0,2.0,28,1978,1,0.0,4,Greens,1 Story PUD,170000
2683,6,2646.0,2.0,81,1980,1,0.0,5,OldTown,Older 1 Story,110500
2173,6,2980.0,2.0,47,1960,1,198.0,5,Edwards,Newer 1 Story,110000
894,5,1396.0,0.0,62,2008,1,0.0,4,Edwards,Newer 1 Story,118000
1066,7,3915.0,3.0,5,2004,2,292.0,8,NridgHt,Newer 2 Story,284000
1261,6,3064.0,2.0,46,1962,1,318.0,8,NAmes,Newer 2 Story,171000
537,7,3125.0,2.0,5,2004,2,0.0,8,SawyerW,Newer 2 Story,193000
2301,5,2770.0,2.0,31,2003,1,0.0,6,Mitchel,Newer 1 Story,135000
2854,7,2742.0,1.0,87,1950,1,0.0,7,Crawfor,Older 2 Story,167000
2649,4,1968.0,1.0,56,1950,1,0.0,5,OldTown,Newer 1 Story,105000
2776,7,3648.0,2.0,7,1999,2,183.0,6,CollgCr,Newer 1 Story,214000
2403,8,4080.0,3.0,2,2004,2,112.0,9,NridgHt,Newer 2 Story,279000
1983,3,2140.0,1.0,59,2002,1,0.0,6,OldTown,1.5 Story Finished,120000
547,6,3074.0,2.0,17,1992,2,0.0,6,SawyerW,Newer 2 Story,171500
1842,7,2403.0,2.0,1,2007,2,0.0,5,Somerst,2 Story PUD,164700
2748,6,3933.0,2.0,17,1989,2,232.0,9,SawyerW,Newer 2 Story,209000
2425,7,3301.0,2.0,2,2004,2,18.0,7,Blmngtn,1 Story PUD,225000
2837,5,1842.0,0.0,96,1996,1,0.0,8,Edwards,1.5 Story Finished,81000
2456,8,4268.0,3.0,0,2006,2,0.0,6,Somerst,Newer 1 Story,336820
2114,7,3673.0,2.0,19,1989,2,128.0,7,SawyerW,Newer 2 Story,277000
1890,5,2100.0,1.0,47,1960,1,0.0,5,NAmes,Newer 1 Story,117600
621,6,2795.0,1.0,59,2005,1,0.0,6,NAmes,1.5 Story Finished,140000
1427,9,4391.0,3.0,0,2008,2,402.0,8,CollgCr,Newer 1 Story,395039
2472,7,3412.0,2.0,1,2006,2,118.0,6,SawyerW,Newer 1 Story,186800
610,5,3433.0,2.0,44,1965,2,0.0,7,NAmes,Newer 2 Story,177500
1950,4,1840.0,1.0,80,2007,2,0.0,5,OldTown,Older 1 Story,64500
94,7,3482.0,2.0,6,2005,2,0.0,6,Somerst,1 Story PUD,260000
1745,7,2920.0,2.0,0,2007,2,16.0,6,Blmngtn,Newer 1 Story,185485
744,5,1770.0,1.0,78,1993,1,0.0,5,BrkSide,Older 1 Story,105000
1859,6,2895.0,2.0,31,1994,2,360.0,7,Veenker,Split or Multi-Level,187000
2343,7,3269.0,2.0,22,1998,2,0.0,8,NWAmes,Newer 1 Story,202500
1713,7,4106.0,3.0,2,2006,2,210.0,7,NridgHt,Newer 1 Story,245700
1816,6,2179.0,1.0,27,1980,1,0.0,5,SawyerW,2 Story PUD,128000
2390,8,4006.0,3.0,1,2005,2,178.0,8,NridgHt,Newer 2 Story,275500
364,7,3451.0,2.0,10,1999,2,344.0,9,Gilbert,Newer 2 Story,225000
684,5,1999.0,1.0,50,1959,1,0.0,6,NAmes,Split or Multi-Level,138000
32,6,1881.0,1.0,39,1971,1,381.0,6,BrDale,2 Story PUD,88000
1698,9,5490.0,3.0,1,2006,2,772.0,9,NridgHt,Newer 2 Story,380000
1129,8,3980.0,3.0,1,2007,2,292.0,7,Somerst,Newer 1 Story,256000
165,5,2376.0,2.0,59,2000,1,0.0,5,NAmes,Newer 1 Story,134800
935,6,2252.0,2.0,29,1980,1,0.0,5,Blueste,2 Story PUD,121000
250,8,4164.0,3.0,2,2008,2,72.0,7,CollgCr,Newer 1 Story,245350
2668,5,1872.0,0.0,86,1950,2,0.0,8,OldTown,Duplex,93500
236,5,1659.0,1.0,90,1950,1,0.0,5,Edwards,Older 1 Story,83000
2117,6,4034.0,2.0,15,1992,2,0.0,9,ClearCr,Newer 2 Story,240000
636,6,2727.0,1.0,51,1998,1,176.0,6,NAmes,Newer 1 Story,155000
1155,6,2112.0,1.0,47,1996,1,0.0,5,Sawyer,Newer 1 Story,142000
1608,6,3156.0,1.0,68,1985,2,0.0,7,Mitchel,1.5 Story Finished,160000
1087,6,2830.0,2.0,4,2004,2,0.0,8,Gilbert,Newer 2 Story,193000
1774,8,3824.0,2.0,15,1993,2,309.0,9,NoRidge,Newer 2 Story,263000
2816,7,3020.0,2.0,1,2005,2,0.0,6,CollgCr,Newer 1 Story,164990
2194,4,2176.0,1.0,53,1954,1,0.0,5,Edwards,Newer 1 Story,119000
523,8,3512.0,2.0,3,2007,2,238.0,6,Somerst,Newer 1 Story,238500
2767,7,3642.0,2.0,31,1975,2,0.0,5,ClearCr,Newer 1 Story,280000
1837,8,3552.0,2.0,1,2007,2,36.0,5,Somerst,1 Story PUD,193800
2284,5,2672.0,2.0,31,1976,1,0.0,6,MeadowV,1 Story PUD,129900
1434,5,2652.0,2.0,14,1995,1,0.0,5,CollgCr,Newer 1 Story,145000
2794,8,4288.0,3.0,5,2002,2,178.0,7,CollgCr,Newer 1 Story,275000
2625,3,1440.0,2.0,56,1950,2,0.0,6,NAmes,Duplex,81400
794,5,2430.0,1.0,55,1954,1,0.0,5,Edwards,Newer 1 Story,125000
708,4,2010.0,2.0,89,1950,1,0.0,5,OldTown,Older 1 Story,80000
286,5,2663.0,1.0,86,1999,2,203.0,5,SWISU,Older 1 Story,104000
62,7,3967.0,2.0,14,1996,2,338.0,7,NoRidge,Newer 1 Story,260400
1647,7,2688.0,2.0,26,2003,2,306.0,6,NWAmes,Newer 2 Story,176000
2054,5,2344.0,1.0,41,1966,1,442.0,6,Sawyer,Newer 1 Story,123000
1102,9,4378.0,3.0,8,2000,2,295.0,8,NoRidge,Newer 2 Story,291000
654,6,2184.0,1.0,61,2002,1,0.0,5,NAmes,Newer 1 Story,132000
1089,6,2584.0,2.0,3,2005,2,0.0,8,Gilbert,Newer 2 Story,176000
604,5,3352.0,2.0,53,1956,2,70.0,7,NAmes,Newer 1 Story,177625
2838,5,2397.0,1.0,82,1950,1,0.0,7,Edwards,1.5 Story Finished,104900
2777,7,3106.0,2.0,7,1999,2,0.0,7,CollgCr,Newer 2 Story,196000
1723,9,3718.0,2.0,2,2005,2,394.0,6,NridgHt,1 Story PUD,280000
349,7,2258.0,2.0,14,1996,2,22.0,7,Gilbert,Split or Multi-Level,168500
2313,6,2875.0,2.0,11,1995,2,0.0,7,Gilbert,Newer 2 Story,170000
1346,7,3398.0,2.0,69,1950,2,0.0,7,BrkSide,1.5 Story Finished,150000
2770,5,2662.0,2.0,10,1996,1,0.0,5,CollgCr,Newer 1 Story,145000
2923,5,4016.0,2.0,30,1976,2,0.0,8,Mitchel,Duplex,188000
1619,6,2976.0,2.0,10,1997,2,0.0,7,Gilbert,Newer 2 Story,169000
2178,5,2680.0,2.0,1,2007,1,0.0,5,Edwards,Newer 1 Story,155000
1160,7,3312.0,2.0,4,2004,2,0.0,5,Somerst,1 Story PUD,196000
1755,7,3284.0,2.0,5,2002,2,0.0,8,Gilbert,Newer 2 Story,219500
2412,6,2574.0,2.0,1,2006,2,0.0,8,Gilbert,Newer 2 Story,170440
889,6,2556.0,2.0,32,1977,1,140.0,6,Edwards,Newer 2 Story,159500
1186,7,3516.0,2.0,38,1970,2,288.0,7,NWAmes,Newer 1 Story,174000
1613,7,3080.0,2.0,37,1970,1,0.0,5,NAmes,Newer 1 Story,167000
411,6,2751.0,2.0,33,1976,2,0.0,7,NPkVill,2 Story PUD,148500
810,5,2948.0,2.0,30,1979,2,0.0,8,SawyerW,Duplex,147983
548,6,2131.0,1.0,29,1980,1,0.0,6,SawyerW,2 Story PUD,120000
2179,5,2630.0,2.0,2,2006,1,0.0,5,Edwards,Newer 1 Story,157000
2746,5,2546.0,1.0,58,1950,1,0.0,7,Edwards,1.5 Story Finished,91500
1486,5,1592.0,0.0,98,1950,1,0.0,4,Edwards,Older 1 Story,85000
2168,5,2889.0,2.0,42,1965,1,0.0,6,Edwards,Newer 1 Story,140000
2061,5,2296.0,1.0,41,1966,1,0.0,6,Sawyer,Newer 1 Story,127000
1131,6,3265.0,2.0,5,2003,2,0.0,7,Somerst,Newer 2 Story,207500
929,6,3585.0,2.0,49,1960,2,132.0,6,Crawfor,Newer 1 Story,193000
362,6,2526.0,2.0,15,1995,2,0.0,6,Gilbert,Newer 2 Story,174000
652,7,2636.0,2.0,61,1999,1,0.0,6,NAmes,Newer 2 Story,152500
1466,7,3033.0,2.0,5,2003,2,0.0,6,CollgCr,Newer 2 Story,183000
2087,5,2813.0,1.0,56,1994,1,0.0,7,Edwards,1.5 Story Finished,136500
1442,7,3319.0,2.0,7,2001,2,172.0,7,CollgCr,Newer 2 Story,231500
2744,5,2436.0,1.0,54,1952,1,0.0,6,Edwards,Newer 1 Story,123500
1511,5,2509.0,1.0,53,1955,1,0.0,8,Edwards,1.5 Story Finished,135500
2175,6,2532.0,2.0,31,1976,1,0.0,7,Edwards,Split or Multi-Level,133500
1236,5,2624.0,1.0,45,1963,1,0.0,6,NAmes,Newer 1 Story,124000
2448,8,3602.0,2.0,8,1998,2,530.0,7,NoRidge,Newer 2 Story,280000
346,8,3923.0,3.0,6,2003,2,188.0,9,Gilbert,Newer 2 Story,270000
678,6,2828.0,2.0,59,1950,1,0.0,5,NAmes,1.5 Story Finished,128500
2481,6,3338.0,2.0,16,1991,2,0.0,5,SawyerW,1 Story PUD,172000
2729,5,2168.0,2.0,35,1972,1,153.0,4,Sawyer,Split Foyer,130000
453,6,3236.0,2.0,4,2005,2,135.0,5,NridgHt,1 Story PUD,196000
2007,5,2653.0,1.0,57,1950,1,0.0,6,BrkSide,1.5 Story Finished,128250
20,6,4115.0,2.0,32,1988,2,119.0,7,NWAmes,Newer 1 Story,210000
2217,6,3277.0,2.0,75,1950,1,480.0,7,Crawfor,1.5 Story Finished,220000
232,4,2570.0,2.0,60,1995,2,0.0,4,Sawyer,Newer 1 Story,128000
1982,5,2430.0,2.0,107,2006,1,0.0,6,OldTown,1.5 Story Finished,135000
195,6,1980.0,1.0,71,1950,1,0.0,5,BrkSide,1.5 Story Finished,134000
2307,6,2345.0,1.0,50,1956,1,244.0,5,NAmes,Newer 1 Story,157500
504,8,4028.0,2.0,16,1994,2,372.0,8,NoRidge,Newer 2 Story,263550
1644,6,3347.0,2.0,26,1981,2,310.0,7,NWAmes,Newer 1 Story,182900
939,6,3100.0,2.0,21,2007,2,260.0,5,Crawfor,Newer 1 Story,222000
1591,5,2184.0,0.0,1,2008,1,0.0,5,Mitchel,Newer 1 Story,146000
2001,5,3930.0,2.0,59,1973,1,0.0,5,OldTown,Older 1 Story,153500
2379,9,4730.0,3.0,2,2005,2,66.0,8,NridgHt,Newer 1 Story,315000
1100,8,4796.0,3.0,10,1998,2,473.0,8,NoRidge,Newer 2 Story,315000
1593,4,3250.0,3.0,44,1964,1,98.0,6,Mitchel,Split Foyer,173000
2338,5,2992.0,2.0,58,1950,2,0.0,7,Gilbert,Newer 2 Story,169000
458,8,5085.0,3.0,6,2004,2,470.0,8,NridgHt,Newer 1 Story,382500
1454,8,4106.0,2.0,6,2002,2,281.0,7,CollgCr,Newer 1 Story,230000
641,5,3092.0,2.0,55,1990,1,650.0,5,NAmes,Newer 1 Story,153000
644,5,2197.0,1.0,56,1953,1,0.0,5,NAmes,Newer 1 Story,123000
840,7,3465.0,2.0,11,1998,2,0.0,5,CollgCr,Newer 1 Story,207000
1809,5,2764.0,2.0,4,2004,1,126.0,6,SawyerW,Newer 1 Story,149000
56,6,3260.0,2.0,8,2002,2,0.0,8,Gilbert,Newer 2 Story,216500
1905,5,1924.0,1.0,49,2000,1,0.0,5,BrkSide,Newer 1 Story,112000
2060,5,2414.0,2.0,40,1967,1,323.0,5,Sawyer,Newer 1 Story,134500
1085,7,2820.0,2.0,1,2008,2,20.0,5,Blmngtn,Newer 1 Story,187687
305,4,2354.0,2.0,90,1950,1,0.0,6,IDOTRR,1.5 Story Finished,68400
671,6,2382.0,2.0,51,2007,1,0.0,6,NAmes,Newer 1 Story,143500
486,6,3436.0,2.0,9,2000,2,40.0,7,Gilbert,Newer 2 Story,244000
334,5,2090.0,1.0,39,2004,1,0.0,5,Mitchel,Newer 1 Story,130000
1804,8,4028.0,3.0,1,2006,2,298.0,5,Somerst,Newer 1 Story,253000
2690,4,1386.0,0.0,65,1950,1,0.0,4,OldTown,Older 1 Story,52500
299,8,2614.0,2.0,21,1989,1,0.0,4,Blueste,1 Story PUD,185000
466,6,2627.0,2.0,4,2006,2,0.0,7,Gilbert,Newer 2 Story,167800
440,8,4282.0,3.0,5,2005,2,262.0,7,NridgHt,Newer 1 Story,274900
378,7,3432.0,2.0,29,1980,2,225.0,6,NWAmes,Split or Multi-Level,187500
513,7,3773.0,2.0,4,2005,2,0.0,8,Somerst,Newer 2 Story,253000
613,6,3152.0,2.0,48,1961,1,90.0,7,NAmes,Split or Multi-Level,174500
2798,7,3581.0,2.0,10,1997,2,0.0,9,CollgCr,Newer 2 Story,210900
239,4,2496.0,1.0,63,1979,1,0.0,8,Edwards,1.5 Story Finished,127000
1080,7,3200.0,2.0,4,2004,2,146.0,6,NridgHt,1 Story PUD,207000
375,7,3411.0,2.0,31,1978,2,256.0,8,NWAmes,Newer 2 Story,154000
623,5,3960.0,3.0,42,1967,2,0.0,8,NAmes,Duplex,124000
964,6,3389.0,2.0,29,2006,2,0.0,7,Timber,Newer 2 Story,204000
917,7,2554.0,1.0,81,1950,2,0.0,6,SWISU,1.5 Story Finished,145000
122,5,3537.0,2.0,43,1967,2,268.0,6,NAmes,Newer 1 Story,178900
2443,8,4658.0,3.0,9,1998,2,423.0,7,NoRidge,Newer 2 Story,348000
1354,6,3198.0,2.0,93,2004,2,0.0,8,BrkSide,1.5 Story Finished,162500
2058,5,2212.0,2.0,36,1990,1,0.0,6,Sawyer,2 Family Conversion,119900
2326,7,3029.0,2.0,8,1998,2,0.0,8,Gilbert,Newer 2 Story,176500
1222,5,2273.0,1.0,69,1950,1,0.0,5,BrkSide,2 Family Conversion,118000
1251,5,1786.0,1.0,55,1953,1,0.0,4,NAmes,Newer 1 Story,110000
65,7,3520.0,2.0,12,1998,2,30.0,7,NoRidge,Newer 2 Story,221000
498,8,4803.0,3.0,11,1998,2,731.0,7,NoRidge,Newer 2 Story,340000
749,7,3279.0,2.0,99,1993,1,0.0,8,BrkSide,Older 2 Story,167500
1782,8,4124.0,3.0,1,2006,2,208.0,8,Somerst,Newer 1 Story,255000
477,7,2158.0,2.0,5,2005,2,0.0,6,Gilbert,Split or Multi-Level,170000
990,6,3199.0,2.0,50,2002,1,0.0,6,NAmes,Newer 1 Story,176500
1791,8,4016.0,2.0,3,2005,2,186.0,7,Somerst,Newer 1 Story,307000
2131,7,3052.0,2.0,6,2001,2,0.0,7,CollgCr,Newer 2 Story,190550
2377,7,2429.0,1.0,30,1976,2,0.0,4,NPkVill,1 Story PUD,137500
1832,6,2641.0,2.0,34,2006,1,0.0,5,Sawyer,Newer 1 Story,147000
561,5,2272.0,1.0,48,1983,1,0.0,6,Sawyer,Newer 1 Story,131400
1063,8,4236.0,3.0,4,2004,2,126.0,9,NridgHt,Newer 2 Story,316000
325,6,2736.0,0.0,39,1971,2,0.0,8,Mitchel,Duplex,139000
1577,5,2194.0,2.0,2,2007,2,0.0,6,Timber,Split or Multi-Level,172500
2851,5,2711.0,1.0,92,1950,1,0.0,9,Crawfor,Older 2 Story,138887
1410,6,3775.0,2.0,73,1986,2,0.0,7,Edwards,Older 2 Story,235000
691,5,2096.0,1.0,47,1962,1,0.0,5,NAmes,Newer 1 Story,109500
2691,4,2396.0,2.0,82,1950,2,0.0,7,IDOTRR,1.5 Story Finished,107000
2780,7,3186.0,2.0,4,2002,2,144.0,7,CollgCr,Newer 2 Story,192500
374,6,3733.0,2.0,32,2000,2,126.0,8,NWAmes,Newer 1 Story,215000
1995,6,3044.0,2.0,97,1990,2,0.0,6,OldTown,1.5 Story Finished,144100
602,6,2028.0,1.0,50,1959,1,0.0,5,NAmes,Newer 1 Story,127500
1422,7,3465.0,2.0,15,1994,2,0.0,9,SawyerW,Newer 2 Story,225000
1151,5,2176.0,1.0,46,1962,1,0.0,4,Sawyer,Newer 1 Story,144000
1843,6,2685.0,2.0,8,1999,2,342.0,6,Somerst,2 Story PUD,176500
2595,6,2325.0,1.0,82,1950,2,0.0,6,OldTown,1.5 Story Finished,112000
1041,6,1734.0,1.0,35,1973,1,158.0,5,BrDale,2 Story PUD,100000
980,4,1924.0,1.0,39,1970,1,0.0,6,MeadowV,2 Story PUD,88000
1871,5,3888.0,2.0,31,1976,2,164.0,8,NWAmes,Duplex,136905
2363,4,2314.0,2.0,35,1971,1,0.0,5,NAmes,Newer 1 Story,97500
2880,3,729.0,0.0,61,1950,1,0.0,5,IDOTRR,Older 1 Story,51689
1217,6,3032.0,2.0,49,1959,1,243.0,7,NAmes,Newer 1 Story,142000
1715,8,4002.0,3.0,1,2007,2,0.0,7,NridgHt,Newer 2 Story,250000
112,6,4435.0,2.0,17,1993,2,0.0,9,NWAmes,Newer 2 Story,243500
454,6,3236.0,2.0,4,2005,2,135.0,5,NridgHt,1 Story PUD,184500
2253,7,3438.0,2.0,16,1992,2,0.0,6,Mitchel,Newer 1 Story,210000
560,5,2124.0,1.0,46,1995,1,0.0,6,Sawyer,Newer 1 Story,129000
303,2,1220.0,1.0,69,1950,1,0.0,4,IDOTRR,Older 1 Story,82000
1004,6,3000.0,2.0,11,1998,2,0.0,7,Gilbert,Newer 2 Story,181000
2167,5,2704.0,2.0,2,2005,2,0.0,6,CollgCr,Newer 2 Story,167000
2440,6,3102.0,2.0,6,2000,2,0.0,7,Gilbert,Newer 2 Story,173000
2810,7,2967.0,2.0,1,2005,2,0.0,6,CollgCr,Newer 2 Story,195800
2872,6,4228.0,2.0,37,1969,2,312.0,7,Crawfor,Newer 1 Story,223000
1072,7,3218.0,2.0,3,2005,2,144.0,6,NridgHt,1 Story PUD,192000
1654,7,2814.0,2.0,28,1979,2,96.0,6,NWAmes,Newer 2 Story,197000
2212,7,2833.0,2.0,80,1992,2,0.0,8,Crawfor,Older 2 Story,238000
2628,5,3112.0,0.0,46,1960,2,0.0,8,NAmes,Duplex,119000
2526,7,4232.0,2.0,38,2003,2,0.0,9,NWAmes,Newer 1 Story,262500
969,9,4876.0,3.0,2,2007,2,290.0,7,Timber,Newer 1 Story,425000
306,4,2421.0,1.0,110,1950,1,0.0,7,IDOTRR,1.5 Story Finished,102776
25,5,2656.0,2.0,39,2008,1,0.0,6,NAmes,Newer 1 Story,149900
311,6,3001.0,2.0,33,1977,2,0.0,6,Mitchel,Split or Multi-Level,190000
300,8,2913.0,2.0,21,1989,2,0.0,5,Blueste,1 Story PUD,162500
2775,6,3549.0,2.0,9,1997,2,0.0,6,CollgCr,Newer 1 Story,217000
2862,4,2132.0,1.0,84,1950,1,0.0,5,Crawfor,Older 1 Story,137500
525,8,3477.0,3.0,3,2006,2,121.0,8,Somerst,Newer 2 Story,270000
2730,5,2198.0,2.0,32,1974,1,0.0,5,Sawyer,Newer 1 Story,142500
1892,6,2524.0,2.0,42,1965,2,98.0,5,NAmes,Split or Multi-Level,161000
2288,4,1638.0,0.0,37,1970,1,189.0,5,MeadowV,2 Story PUD,93900
2728,7,4258.0,2.0,53,1953,2,0.0,7,ClearCr,1.5 Story Finished,225000
2842,4,2278.0,0.0,84,1950,1,0.0,8,Edwards,1.5 Story Finished,83000
2011,6,2049.0,1.0,68,1950,1,0.0,6,BrkSide,Older 2 Story,128000
1140,6,2888.0,2.0,13,1995,2,38.0,6,SawyerW,Newer 2 Story,182000
1051,8,4638.0,3.0,0,2008,2,426.0,7,NridgHt,Newer 1 Story,394617
1587,8,4132.0,2.0,1,2007,2,0.0,7,Timber,Newer 1 Story,298751
785,4,2261.0,2.0,69,1950,1,0.0,4,Edwards,Older 1 Story,82500
916,6,3151.0,2.0,81,1950,1,0.0,9,Crawfor,1.5 Story Finished,177000
639,4,2694.0,1.0,53,1956,1,0.0,6,NAmes,Newer 1 Story,144000
10,7,3240.0,2.0,11,1999,2,0.0,7,Gilbert,Newer 2 Story,189000
